Term,Date,Value
Free AI courses,12/1/2013,0
Free AI courses,1/1/2014,0
Free AI courses,2/1/2014,0
Free AI courses,3/1/2014,0
Free AI courses,4/1/2014,0
Free AI courses,5/1/2014,0
Free AI courses,6/1/2014,0
Free AI courses,7/1/2014,0
Free AI courses,8/1/2014,0
Free AI courses,9/1/2014,0
Free AI courses,10/1/2014,0
Free AI courses,11/1/2014,0
Free AI courses,12/1/2014,0
Free AI courses,1/1/2015,0
Free AI courses,2/1/2015,0
Free AI courses,3/1/2015,0
Free AI courses,4/1/2015,0
Free AI courses,5/1/2015,0
Free AI courses,6/1/2015,0
Free AI courses,7/1/2015,0
Free AI courses,8/1/2015,0
Free AI courses,9/1/2015,0
Free AI courses,10/1/2015,0
Free AI courses,11/1/2015,0
Free AI courses,12/1/2015,0
Free AI courses,1/1/2016,0
Free AI courses,2/1/2016,0
Free AI courses,3/1/2016,0
Free AI courses,4/1/2016,0
Free AI courses,5/1/2016,0
Free AI courses,6/1/2016,0
Free AI courses,7/1/2016,0
Free AI courses,8/1/2016,0
Free AI courses,9/1/2016,0
Free AI courses,10/1/2016,0
Free AI courses,11/1/2016,0
Free AI courses,12/1/2016,0
Free AI courses,1/1/2017,0
Free AI courses,2/1/2017,0
Free AI courses,3/1/2017,0
Free AI courses,4/1/2017,0
Free AI courses,5/1/2017,0
Free AI courses,6/1/2017,0
Free AI courses,7/1/2017,0
Free AI courses,8/1/2017,0
Free AI courses,9/1/2017,0
Free AI courses,10/1/2017,0
Free AI courses,11/1/2017,0
Free AI courses,12/1/2017,0
Free AI courses,1/1/2018,0
Free AI courses,2/1/2018,0
Free AI courses,3/1/2018,0
Free AI courses,4/1/2018,0
Free AI courses,5/1/2018,0
Free AI courses,6/1/2018,0
Free AI courses,7/1/2018,0
Free AI courses,8/1/2018,0
Free AI courses,9/1/2018,0
Free AI courses,10/1/2018,0
Free AI courses,11/1/2018,0
Free AI courses,12/1/2018,0
Free AI courses,1/1/2019,0
Free AI courses,2/1/2019,0
Free AI courses,3/1/2019,0
Free AI courses,4/1/2019,0
Free AI courses,5/1/2019,0
Free AI courses,6/1/2019,0
Free AI courses,7/1/2019,0.36469899808248735
Free AI courses,8/1/2019,0
Free AI courses,9/1/2019,0
Free AI courses,10/1/2019,0
Free AI courses,11/1/2019,0
Free AI courses,12/1/2019,0
Free AI courses,1/1/2020,0
Free AI courses,2/1/2020,0
Free AI courses,3/1/2020,0
Free AI courses,4/1/2020,0.2844090773696271
Free AI courses,5/1/2020,0.4683538799524274
Free AI courses,6/1/2020,0
Free AI courses,7/1/2020,0
Free AI courses,8/1/2020,0
Free AI courses,9/1/2020,0
Free AI courses,10/1/2020,0
Free AI courses,11/1/2020,0.34851095407926164
Free AI courses,12/1/2020,0
Free AI courses,1/1/2021,0
Free AI courses,2/1/2021,0
Free AI courses,3/1/2021,0
Free AI courses,4/1/2021,0
Free AI courses,5/1/2021,0
Free AI courses,6/1/2021,0
Free AI courses,7/1/2021,0.3536164841173076
Free AI courses,8/1/2021,0
Free AI courses,9/1/2021,0
Free AI courses,10/1/2021,0
Free AI courses,11/1/2021,0
Free AI courses,12/1/2021,0
Free AI courses,1/1/2022,0
Free AI courses,2/1/2022,0
